Index,All Students,Minority,Economically Disadvantaged,Female,Male,Bil/ESL,Gifted,Special Ed,Title1,At Risk,Immigrant,Migrant,Dyslexic,Homeless,Foster Care,District,Year
181,17.1,0.923076923,0.852941176,0.6125,0.3875,0.143678161,0.06918239,0.125,0.875,0.314102564,0.141242938,0.137362637,0,0,0,71904,13
182,24.6,0.944475921,0.6829559,0.582938389,0.417061611,0.032777116,0.249702026,0.014819206,0.985320023,0.247904192,0.003592814,0.009535161,0,0,0,71905,13
183,11.8,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,71906,13
184,31.6,0.911032028,0.618055556,0.5,0.5,0.154320988,0.194444444,0.142857143,0.857142857,0.126760563,0.149700599,0.151515152,0,0,0,71907,13
185,20,0.941348974,0.60782241,0.583864119,0.416135881,0.052910053,0.214362272,0.026455026,0.973684211,0.215982721,0.027262814,0.026371308,0,0,0,71909,13
186,33.3,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,72801,13
187,22.2,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,72902,13
188,69.7,0.785340314,0.362318841,0.627118644,0.372881356,0.304878049,0.367647059,0.301204819,0.301204819,0.320512821,0.25,0.301204819,0,0,0,72903,13
189,23.1,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,74903,13
190,38.9,0.857142857,0.5,0.342105263,0.657894737,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,74907,13
191,100,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,74911,13
192,33.3,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,75901,13
193,60.2,0.75,0.328947368,0.416666667,0.583333333,0.25,0.328947368,0.25,0.25,0.301204819,0.25,0.25,0,0,0,75902,13
194,100,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,77901,13
195,44.4,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,77902,13
196,56.5,0.553595658,0.193403298,0.537313433,0.462686567,0.03617945,0.349325337,0.03617945,0.263868066,0.217522659,0.036390102,0.035714286,0,0,0,79901,13
197,55.1,0.887573964,0.531914894,0.666666667,0.333333333,0.333333333,0.5,0.333333333,0.333333333,0.462962963,0.471698113,0.333333333,0,0,0,79906,13
198,72.4,0.769255251,0.194197165,0.534188034,0.465811966,0.008196721,0.271470879,0.008130081,0.024590164,0.082617317,0.016393443,0.008130081,0,0,0,79907,13
199,37.1,0.857142857,0.515151515,0.666666667,0.333333333,0.333333333,0.418604651,0.333333333,0.666666667,0.454545455,0.333333333,0.333333333,0,0,0,79910,13
200,53.8,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,80901,13
201,20.6,0.872093023,0.555555556,0.5,0.5,0.333333333,0.5,0.333333333,0.333333333,0.5,0.333333333,0.333333333,0,0,0,81902,13
202,62.5,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,82903,13
203,12.5,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,83903,13
204,27.1,0.687285223,0.390909091,0.552036199,0.447963801,0.102040816,0.2,0.102040816,0.897959184,0.109649123,0.102880658,0.1,0,0,0,84901,13
205,38.1,0.684615385,0.341614907,0.580246914,0.419753086,0.135869565,0.142857143,0.125,0.875,0.11875,0.138121547,0.125,0,0,0,84902,13
206,18.8,0.773195876,0.495049505,0.590361446,0.409638554,0.2,0.325301205,0.2,0.2,0.490196078,0.2,0.2,0,0,0,84906,13
207,38.6,0.828729282,0.333333333,0.472222222,0.527777778,0.333333333,0.454545455,0.333333333,0.333333333,0.471698113,0.333333333,0.333333333,0,0,0,84909,13
208,72.3,0.441446613,0.100059207,0.537463127,0.462536873,0.014619883,0.27294257,0.005920663,0.014671362,0.051160024,0.00892326,0.014492754,0,0,0,84910,13
209,81.1,0.464037123,0.075987842,0.530546624,0.469453376,0.071428571,0.305466238,0.071428571,0.071428571,0.077160494,0.075075075,0.071428571,0,0,0,84911,13
210,25,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,85902,13
211,54.7,0.657777778,0.152380952,0.6,0.4,0.166666667,0.4,0.166666667,0.166666667,0.203252033,0.166666667,0.166666667,0,0,0,86901,13
212,50,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,86902,13
213,14.3,0.857142857,0.333333333,0.5,0.5,0.333333333,0.5,0.333333333,0.666666667,0.333333333,0.333333333,0.333333333,0,0,0,88902,13
214,10,0.75,0.333333333,0.666666667,0.333333333,0.333333333,0.333333333,0.333333333,0.666666667,0.333333333,0.333333333,0.333333333,0,0,0,89901,13
215,100,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,89903,13
216,27.4,0.784753363,0.304878049,0.548780488,0.451219512,0.2,0.283950617,0.2,0.2,0.25,0.2,0.2,0,0,0,90904,13
217,83.3,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,91901,13
218,44.6,0.613207547,0.310344828,0.572649573,0.427350427,0.166666667,0.208333333,0.178571429,0.177304965,0.186567164,0.179856115,0.166666667,0,0,0,91903,13
219,24,0.857142857,0.543478261,0.5,0.5,0.333333333,0.543478261,0.333333333,0.333333333,0.5,0.5,0.333333333,0,0,0,91905,13
220,61.5,0.58781362,0.274853801,0.590643275,0.409356725,0.125,0.526315789,0.128205128,0.875,0.132978723,0.128205128,0.125,0,0,0,91906,13
221,78.9,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,91908,13
222,37.3,0.824175824,0.315789474,0.394736842,0.605263158,0.333333333,0.510204082,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0,0,0,91909,13
223,60,0.828729282,0.438596491,0.552631579,0.447368421,0.333333333,0.471698113,0.333333333,0.333333333,0.423728814,0.333333333,0.333333333,0,0,0,91913,13
224,40.5,0.909090909,0.5,0.641025641,0.358974359,0.5,0.694444444,0.5,0.5,0.5,0.5,0.5,0,0,0,91914,13
225,34.8,0.898203593,0.581395349,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,91917,13
226,2.3,0.75,0.333333333,0.666666667,0.333333333,0.25,0.333333333,0.25,0.25,0.25,0.25,0.25,0,0,0,92902,13
227,11.8,0.75,0.25,0.53271028,0.46728972,0.2,0.305555556,0.2,0.2,0.2,0.2,0.2,0,0,0,92903,13
228,35.6,0.572490706,0.259259259,0.567901235,0.432098765,0.125,0.25308642,0.125,0.125,0.113207547,0.125,0.125,0,0,0,92904,13
229,43.7,0.757575758,0.25,0.534482759,0.465517241,0.25,0.328947368,0.25,0.25,0.25,0.25,0.25,0,0,0,92907,13
230,92.9,0.857142857,0.5,0.5,0.5,0.5,0.806451613,0.5,0.5,0.5,0.5,0.5,0,0,0,92908,13
231,8.3,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,93901,13
232,37.2,0.847457627,0.583333333,0.45,0.55,0.25,0.337837838,0.25,0.25,0.333333333,0.25,0.25,0,0,0,93904,13
233,26.2,0.705685619,0.333333333,0.521505376,0.478494624,0.119047619,0.35483871,0.111111111,0.120772947,0.233695652,0.111111111,0.111111111,0,0,0,94901,13
234,39.6,0.584415584,0.127407407,0.594992636,0.405007364,0.035714286,0.142222222,0.035714286,0.034482759,0.145772595,0.035714286,0.034482759,0,0,0,94902,13
235,54.5,0.833333333,0.416666667,0.625,0.375,0.333333333,0.480769231,0.333333333,0.333333333,0.396825397,0.333333333,0.333333333,0,0,0,94903,13
236,36.1,0.882352941,0.581395349,0.641025641,0.358974359,0.333333333,0.520833333,0.490196078,0.333333333,0.520833333,0.333333333,0.333333333,0,0,0,94904,13
237,66.7,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,95901,13
238,50,0.920245399,0.675675676,0.5,0.5,0.595238095,0.675675676,0.5,0.5,0.641025641,0.609756098,0.595238095,0,0,0,95905,13
239,37.5,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,97903,13
240,20,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,98901,13
241,8.3,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,98904,13
242,100,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,100903,13
243,50,0.867052023,0.531914894,0.418604651,0.581395349,0.333333333,0.5,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0,0,0,100904,13
244,47.6,0.75,0.320512821,0.418181818,0.581818182,0.25,0.396825397,0.25,0.25,0.25,0.25,0.25,0,0,0,100905,13
245,39.6,0.721153846,0.3125,0.555555556,0.444444444,0.25,0.347222222,0.25,0.25,0.316455696,0.25,0.25,0,0,0,100907,13
246,10.3,0.888888889,0.75,0.666666667,0.333333333,0.25,0.25,0.25,0.75,0.253731343,0.328947368,0.25,0,0,0,101806,13
247,20.4,0.943052392,0.85625,0.554517134,0.445482866,0.071428571,0.071428571,0.071428571,0.928571429,0.273584906,0.071428571,0.071428571,0,0,0,101813,13
248,2.7,0.875,0.666666667,0.5,0.5,0.333333333,0.333333333,0.333333333,0.666666667,0.5,0.333333333,0.333333333,0,0,0,101838,13
249,50,0.969474969,0.831205674,0.542372881,0.457627119,0.034626039,0.033333333,0.034916201,0.966666667,0.169274538,0.034340659,0.033333333,0,0,0,101845,13
250,40.9,0.897777778,0.654135338,0.533834586,0.466165414,0.142857143,0.176056338,0.142857143,0.857142857,0.177304965,0.162337662,0.142857143,0,0,0,101846,13
251,62.1,0.851282051,0.341666667,0.540322581,0.459677419,0.172413793,0.291666667,0.172413793,0.833333333,0.185185185,0.166666667,0.166666667,0,0,0,101858,13
252,38.6,0.919254658,0.364864865,0.666666667,0.333333333,0.25,0.27173913,0.25,0.75,0.265957447,0.257731959,0.25,0,0,0,101862,13
253,16.9,0.969604863,0.983902125,0.597293814,0.402706186,0.016339869,0.260926288,0.016118633,0.983912484,0.340909091,0.016254876,0.016108247,0,0,0,101902,13
254,33.3,0.971914894,0.824593128,0.572327044,0.427672956,0.037974684,0.209764919,0.022241993,0.977895668,0.226363636,0.024545455,0.02173913,0,0,0,101903,13
255,19.2,0.880668258,0.703125,0.590625,0.409375,0.073313783,0.10625,0.071428571,0.928571429,0.332288401,0.073746313,0.071428571,0,0,0,101905,13
256,49.2,0.777777778,0.316455696,0.630769231,0.369230769,0.25,0.352112676,0.25,0.75,0.274193548,0.25,0.25,0,0,0,101906,13
257,64,0.562837595,0.255319149,0.534696859,0.465303141,0.004768892,0.239178283,0.004035216,0.009114109,0.070324006,0.021723122,0.009009009,0,0,0,101907,13
258,47.9,0.616022099,0.246268657,0.53358209,0.46641791,0.083333333,0.26119403,0.083333333,0.086206897,0.085820896,0.083333333,0.083333333,0,0,0,101908,13
259,48.7,0.957040573,0.636103152,0.570200573,0.429799427,0.069444444,0.286532951,0.066666667,0.933333333,0.126801153,0.068870523,0.067204301,0,0,0,101910,13
260,22.4,0.702300406,0.375,0.595959596,0.404040404,0.035063114,0.197674419,0.035360679,0.03511236,0.171052632,0.035561878,0.035511364,0,0,0,101911,13
261,34.9,0.865503356,0.663137894,0.562197092,0.437802908,0.023744912,0.373099891,0.016919329,0.935810811,0.385235817,0.013627691,0.003378378,0,0,0,101912,13
262,59.2,0.437016186,0.140802422,0.564102564,0.435897436,0.018518519,0.224047797,0.018518519,0.018518519,0.132375189,0.018518519,0.018518519,0,0,0,101913,13
263,79.5,0.538379908,0.122375091,0.528227256,0.471772744,0.009775525,0.22737147,0.009009009,0.008986341,0.045173042,0.018943534,0.008928571,0,0,0,101914,13
264,58.6,0.630653266,0.245785271,0.527452745,0.472547255,0.022222222,0.221530249,0.02173913,0.02173913,0.155555556,0.022222222,0.02173913,0,0,0,101915,13
265,29.6,0.663492063,0.264423077,0.566666667,0.433333333,0.107296137,0.456730769,0.108695652,0.892703863,0.111650485,0.1,0.1,0,0,0,101916,13
266,32.4,0.916612799,0.662868633,0.55829447,0.44170553,0.01658925,0.207104558,0.016556291,0.016393443,0.206081081,0.016688919,0.01651255,0,0,0,101917,13
267,18.5,0.829234973,0.532526475,0.526080477,0.473919523,0.036603221,0.426626324,0.03649635,0.036443149,0.129032258,0.036982249,0.035714286,0,0,0,101919,13
268,57.9,0.4882134,0.240465417,0.564516129,0.435483871,0.016129032,0.212279556,0.016212711,0.016129032,0.148391333,0.016350556,0.016097875,0,0,0,101920,13
269,55.5,0.431899642,0.082514735,0.545098039,0.454901961,0.045454545,0.227897839,0.047258979,0.045454545,0.114624506,0.047080979,0.045454545,0,0,0,101921,13
270,19.6,0.882075472,0.75308642,0.691358025,0.308641975,0.240384615,0.259259259,0.2,0.2,0.222222222,0.238095238,0.2,0,0,0,101924,13
271,43.5,0.721153846,0.294117647,0.623188406,0.376811594,0.25,0.304878049,0.25,0.25,0.294117647,0.25,0.25,0,0,0,101925,13
272,50.7,0.834224599,0.518518519,0.543209877,0.456790123,0.2,0.518518519,0.2,0.8,0.252525253,0.2,0.2,0,0,0,102902,13
273,45.4,0.60483871,0.133928571,0.571428571,0.428571429,0.185185185,0.375,0.183823529,0.166666667,0.190839695,0.166666667,0.166666667,0,0,0,102904,13
274,25,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,102906,13
275,33.3,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,105801,13
276,51.1,0.766798419,0.37037037,0.449275362,0.550724638,0.157232704,0.466666667,0.15625,0.15625,0.140740741,0.15625,0.15625,0,0,0,105902,13
277,78.3,0.490625,0.114155251,0.581730769,0.418269231,0.109170306,0.235849057,0.108695652,0.1,0.097560976,0.109170306,0.1,0,0,0,105904,13
278,68,0.611353712,0.203252033,0.448598131,0.551401869,0.166666667,0.215517241,0.166666667,0.166666667,0.1953125,0.166666667,0.166666667,0,0,0,105905,13
279,31.2,0.589238845,0.298118669,0.581428571,0.418571429,0.035063114,0.261939219,0.035063114,0.035511364,0.157434402,0.035310734,0.034965035,0,0,0,105906,13
280,9.8,0.773195876,0.362318841,0.375,0.625,0.25,0.230769231,0.25,0.75,0.568181818,0.25,0.25,0,0,0,107901,13
281,24.8,0.765027322,0.310344828,0.523809524,0.476190476,0.301204819,0.352112676,0.301204819,0.75,0.378787879,0.301204819,0.25,0,0,0,107902,13
282,39.1,0.857142857,0.5,0.694444444,0.305555556,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,107905,13
283,100,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,107906,13
284,16.8,0.975024975,0.861878453,0.53490991,0.46509009,0.084650113,0.027027027,0.054054054,0.972972973,0.162011173,0.027777778,0.027027027,0,0,0,108807,13
285,25.6,0.875,0.444444444,0.657894737,0.342105263,0.333333333,0.333333333,0.333333333,0.666666667,0.333333333,0.333333333,0.333333333,0,0,0,108808,13
286,13,0.941176471,0.903474903,0.57254902,0.42745098,0.083333333,0.551470588,0.083333333,0.916666667,0.603174603,0.091575092,0.098039216,0,0,0,108902,13
287,8.1,0.923076923,0.859550562,0.535714286,0.464285714,0.134408602,0.449101796,0.125,0.875,0.462365591,0.125,0.268817204,0,0,0,108903,13
288,38.6,0.98241206,0.706744868,0.544525547,0.455474453,0.036443149,0.253256151,0.035612536,0.964438122,0.26035503,0.036075036,0.071530758,0,0,0,108904,13
289,8.7,0.923076923,0.851190476,0.53164557,0.46835443,0.143678161,0.301204819,0.125,0.875,0.26035503,0.125,0.142857143,0,0,0,108905,13
290,33.3,0.935833333,0.443950178,0.556544969,0.443455031,0.065217391,0.34625789,0.02173913,0.97826087,0.288888889,0.044444444,0.022222222,0,0,0,108906,13
291,17.4,0.912891986,0.822695035,0.637681159,0.362318841,0.155279503,0.306748466,0.142857143,0.857142857,0.464285714,0.142857143,0.159235669,0,0,0,108907,13
292,14,0.95697074,0.723451327,0.564920273,0.435079727,0.055187638,0.280269058,0.054466231,0.947368421,0.242424242,0.055187638,0.056053812,0,0,0,108908,13
293,15.6,0.9825297,0.788786482,0.551617874,0.448382126,0.077220077,0.230414747,0.019157088,0.981132075,0.375975039,0.019485581,0.057164634,0,0,0,108909,13
294,44.4,0.857142857,0.390243902,0.358974359,0.641025641,0.657894737,0.5,0.5,0.5,0.305555556,0.609756098,0.5,0,0,0,108910,13
295,50.7,0.947826087,0.465240642,0.505494505,0.494505495,0.131578947,0.261780105,0.064766839,0.9375,0.198938992,0.131233596,0.065445026,0,0,0,108911,13
296,17.8,0.96488764,0.955516014,0.571936057,0.428063943,0.044802867,0.390625,0.043327556,0.956822107,0.46714032,0.044169611,0.133451957,0,0,0,108912,13
297,21.6,0.956293706,0.726477024,0.613793103,0.386206897,0.108932462,0.282167043,0.054704595,0.947368421,0.266365688,0.054945055,0.108932462,0,0,0,108913,13
298,11.1,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,108914,13
299,12.7,0.875,0.583333333,0.509803922,0.490196078,0.423728814,0.333333333,0.333333333,0.666666667,0.531914894,0.333333333,0.166666667,0,0,0,108915,13
300,27,0.916666667,0.837662338,0.525179856,0.474820144,0.308641975,0.166666667,0.162337662,0.857142857,0.493421053,0.158227848,0.155279503,0,0,0,108916,13
301,22.2,0.909090909,0.5,0.5,0.5,0.333333333,0.5,0.333333333,0.666666667,0.333333333,0.333333333,0.333333333,0,0,0,109904,13
302,8.3,0.75,0.333333333,0.5,0.5,0.333333333,0.5,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0,0,0,109911,13
303,28.6,0.857142857,0.595238095,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.555555556,0,0,0,110902,13
304,10,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,110905,13
305,100,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,110907,13
306,43.7,0.51147541,0.197860963,0.505319149,0.494680851,0.111111111,0.219251337,0.111111111,0.111111111,0.124378109,0.111111111,0.111111111,0,0,0,111901,13
307,37.5,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,111902,13
308,62,0.739361702,0.264705882,0.588235294,0.411764706,0.25,0.357142857,0.27173913,0.25,0.301204819,0.25,0.25,0,0,0,112901,13
309,41.4,0.857142857,0.5,0.285714286,0.714285714,0.5,0.5,0.5,0.5,0.657894737,0.5,0.5,0,0,0,113905,13
310,23.1,0.841346154,0.308641975,0.602409639,0.397590361,0.25,0.253521127,0.25,0.75,0.25,0.25,0.25,0,0,0,114901,13
311,16.7,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,114902,13
312,62.1,0.914634146,0.5,0.714285714,0.285714286,0.568181818,0.625,0.568181818,0.5,0.625,0.568181818,0.5,0,0,0,116903,13
313,20,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,116905,13
314,59.3,0.862068966,0.555555556,0.6,0.4,0.333333333,0.625,0.333333333,0.333333333,0.520833333,0.333333333,0.333333333,0,0,0,116906,13
315,6.3,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,116908,13
316,23.5,0.802139037,0.378787879,0.654545455,0.345454545,0.25,0.327272727,0.25,0.25,0.347222222,0.25,0.25,0,0,0,117901,13
317,25,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,118902,13
318,7.1,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,119902,13
319,25,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,119903,13
320,8.3,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,120901,13
321,37,0.857142857,0.543478261,0.444444444,0.555555556,0.333333333,0.568181818,0.333333333,0.333333333,0.5,0.333333333,0.333333333,0,0,0,120905,13
322,42.9,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,121903,13
323,38.9,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,121904,13
324,57.4,0.882352941,0.480769231,0.404761905,0.595238095,0.438596491,0.28125,0.438596491,0.333333333,0.454545455,0.333333333,0.333333333,0,0,0,123905,13
325,3,0.9,0.714285714,0.571428571,0.428571429,0.142857143,0.166666667,0.142857143,0.857142857,0.5,0.142857143,0.142857143,0,0,0,123907,13
326,42.9,0.857142857,0.5,0.5,0.5,0.5,0.625,0.5,0.5,0.625,0.5,0.5,0,0,0,123908,13
327,43.3,0.659442724,0.311538462,0.592307692,0.407692308,0.089285714,0.346153846,0.088339223,0.916666667,0.073643411,0.088652482,0.083333333,0,0,0,123910,13
328,26.9,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,123913,13
329,10.1,0.697674419,0.268817204,0.662790698,0.337209302,0.2,0.27173913,0.2,0.8,0.2,0.2,0.2,0,0,0,123914,13
330,2.7,0.875,0.5,0.5,0.5,0.333333333,0.5,0.333333333,0.666666667,0.5,0.333333333,0.333333333,0,0,0,124901,13
331,9.6,0.918831169,0.435294118,0.558139535,0.441860465,0.125,0.309392265,0.125,0.875,0.25,0.125,0.125,0,0,0,125901,13
332,15.4,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,125903,13
333,24.2,0.872093023,0.595238095,0.431818182,0.568181818,0.333333333,0.5,0.333333333,0.333333333,0.462962963,0.333333333,0.333333333,0,0,0,126901,13
334,39.1,0.335051546,0.189409369,0.539714868,0.460285132,0.047619048,0.15885947,0.048638132,0.047619048,0.110429448,0.048828125,0.047619048,0,0,0,126902,13
335,34.1,0.637992832,0.381818182,0.618181818,0.381818182,0.132275132,0.509090909,0.125,0.125,0.181818182,0.125,0.125,0,0,0,126903,13
336,25,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,126904,13
337,59.6,0.852272727,0.471698113,0.484848485,0.515151515,0.333333333,0.510204082,0.438596491,0.333333333,0.454545455,0.333333333,0.333333333,0,0,0,126905,13
338,40,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,126906,13
339,20,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,126907,13
340,100,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,126911,13
341,33.3,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,127904,13
342,50,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,128902,13
343,27.4,0.72361809,0.2625,0.518518519,0.481481481,0.238095238,0.255102041,0.240384615,0.240384615,0.257731959,0.240384615,0.2,0,0,0,129901,13
344,52.3,0.528776978,0.126984127,0.589473684,0.410526316,0.111111111,0.206349206,0.117370892,0.111111111,0.120192308,0.111111111,0.111111111,0,0,0,129902,13
345,41.7,0.877192982,0.609756098,0.586206897,0.413793103,0.480769231,0.555555556,0.480769231,0.333333333,0.333333333,0.480769231,0.333333333,0,0,0,129903,13
346,100,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,129904,13
347,42.5,0.70754717,0.464285714,0.654761905,0.345238095,0.2,0.333333333,0.231481481,0.8,0.265957447,0.2,0.2,0,0,0,129905,13
348,47.4,0.898203593,0.520833333,0.375,0.625,0.333333333,0.390243902,0.446428571,0.333333333,0.510204082,0.333333333,0.333333333,0,0,0,129906,13
349,66.4,0.388489209,0.0625,0.587196468,0.412803532,0.052854123,0.10989011,0.053078556,0.052631579,0.074157303,0.053533191,0.052631579,0,0,0,130901,13
350,64.3,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,130902,13
351,55.3,0.5125,0.270531401,0.536231884,0.463768116,0.108695652,0.299516908,0.1,0.108225108,0.310679612,0.108225108,0.1,0,0,0,133903,13
352,100,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,133904,13
353,31.8,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,136901,13
354,9.9,0.886363636,0.471698113,0.557522124,0.442477876,0.213675214,0.336842105,0.2,0.2,0.423728814,0.215517241,0.2,0,0,0,137901,13
355,36.4,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,137903,13
356,7.7,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,137904,13
357,50.7,0.718085106,0.226666667,0.626666667,0.373333333,0.2,0.706666667,0.2,0.2,0.268817204,0.25,0.2,0,0,0,139909,13
358,49.2,0.806451613,0.462962963,0.56097561,0.43902439,0.333333333,0.414634146,0.333333333,0.333333333,0.409836066,0.333333333,0.333333333,0,0,0,139911,13
359,15.4,0.857142857,0.5,0.581395349,0.418604651,0.333333333,0.333333333,0.333333333,0.666666667,0.333333333,0.333333333,0.403225806,0,0,0,140904,13
360,11.1,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,140908,13
361,43.2,0.623893805,0.366071429,0.544642857,0.455357143,0.166666667,0.214285714,0.166666667,0.166666667,0.162162162,0.166666667,0.166666667,0,0,0,141901,13
362,13.3,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,142901,13
363,46.4,0.852272727,0.480769231,0.464285714,0.535714286,0.333333333,0.555555556,0.333333333,0.666666667,0.333333333,0.333333333,0.333333333,0,0,0,143901,13
364,50,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,143902,13
365,30,0.837988827,0.409836066,0.446808511,0.553191489,0.333333333,0.403225806,0.333333333,0.666666667,0.409836066,0.333333333,0.333333333,0,0,0,144901,13
366,14.3,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,146901,13
367,25.3,0.837988827,0.431034483,0.694444444,0.305555556,0.333333333,0.438596491,0.333333333,0.666666667,0.333333333,0.333333333,0.333333333,0,0,0,146902,13
